dataset,filename,window,AUC_ROC,AUC_PR,Precision,Recall,F,Precision@k,Rprecision,Rrecall,RF
YAHOO,Yahoo_A1real_62_data.out,70,0.8515959517321915,0.3569437350452388,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.7142857142857143,0.3,0.8,0.4363636363636363
YAHOO,Yahoo_A1real_63_data.out,70,0.8550401816911251,0.1874524279888685,0.1,0.25,0.14285714285714285,0.25,0.11764705882352941,0.30000000000000004,0.16901408450704225
YAHOO,Yahoo_A1real_65_data.out,70,0.7856724779464025,0.4470042152128584,0.25,0.5294117647058824,0.33962264150943394,0.5294117647058824,0.1958041958041958,0.7555555555555556,0.31100947402809537
YAHOO,Yahoo_A1real_66_data.out,70,0.9492753623188406,0.6454556256495041,0.5277777777777778,0.9047619047619048,0.6666666666666666,0.9047619047619048,0.38080808080808076,0.8333333333333334,0.5227398779811425
YAHOO,Yahoo_A1real_67_data.out,70,0.9565217391304348,0.9572244798191205,1.0,0.9130434782608695,0.9545454545454546,0.9130434782608695,1.0,0.8800000000000001,0.9361702127659575
YAHOO,Yahoo_A1real_6_data.out,70,0.9882512229210343,0.18969944652889026,0.17391304347826086,1.0,0.2962962962962963,1.0,0.03571428571428571,1.0,0.0689655172413793
YAHOO,Yahoo_A1real_7_data.out,70,0.8534339568137502,0.31786006465368444,0.41025641025641024,0.26229508196721313,0.32,0.26229508196721313,0.42857142857142855,0.40405797101449287,0.41595384921424317
YAHOO,Yahoo_A1real_8_data.out,70,0.99177304964539,0.3674846077835208,0.3333333333333333,1.0,0.5,1.0,0.24537037037037035,1.0000000000000002,0.39405204460966536
YAHOO,Yahoo_A1real_9_data.out,70,0.6243117687543014,0.3770533880903491,0.5,0.25,0.3333333333333333,0.25,0.5,0.5,0.5
YAHOO,Yahoo_A2synthetic_100_data.out,70,0.9961185603387437,0.45059523809523805,0.10810810810810811,1.0,0.1951219512195122,0.0,0.07142857142857142,1.0,0.13333333333333333
YAHOO,Yahoo_A2synthetic_10_data.out,70,0.6167960479887085,0.008739424279618956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_11_data.out,70,0.9227651872836009,0.04755081218272967,0.07142857142857142,0.2222222222222222,0.10810810810810811,0.0,0.07142857142857142,0.3111111111111111,0.1161825726141079
YAHOO,Yahoo_A2synthetic_12_data.out,70,0.6711267605633803,0.0010660980810234541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_13_data.out,70,0.9461891319689485,0.032063422919348966,0.037037037037037035,0.25,0.06451612903225806,0.25,0.038461538461538464,0.30000000000000004,0.06818181818181819
YAHOO,Yahoo_A2synthetic_14_data.out,70,0.9193421466792572,0.12619755850841746,0.10869565217391304,0.5555555555555556,0.18181818181818182,0.0,0.058823529411764705,0.5777777777777778,0.10677618069815195
YAHOO,Yahoo_A2synthetic_15_data.out,70,0.06795774647887326,0.0003518648838845883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_16_data.out,70,0.9620677487649966,0.03760592969006846,0.08,0.5,0.13793103448275862,0.0,0.08,0.6000000000000001,0.14117647058823532
YAHOO,Yahoo_A2synthetic_17_data.out,70,0.6351510859301226,0.018658637949873564,0.03125,0.1111111111111111,0.04878048780487805,0.1111111111111111,0.03125,0.15555555555555556,0.05204460966542751
YAHOO,Yahoo_A2synthetic_18_data.out,70,0.9429577464788733,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_19_data.out,70,0.2838743824982357,0.001917771439153222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_1_data.out,70,0.06175017642907549,0.0014074595355383533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_20_data.out,70,0.697080579162732,0.03654281051039399,0.07407407407407407,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.08333333333333333,0.3111111111111111,0.13145539906103287
YAHOO,Yahoo_A2synthetic_21_data.out,70,0.995774647887324,0.07142857142857142,0.02857142857142857,1.0,0.05555555555555555,0.0,0.043478260869565216,1.0,0.08333333333333333
YAHOO,Yahoo_A2synthetic_22_data.out,70,0.6603740296400847,0.005414326769530103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_23_data.out,70,0.9427919420837269,0.08482571557092652,0.1111111111111111,0.5555555555555556,0.18518518518518517,0.5555555555555556,0.06896551724137931,0.5777777777777778,0.12322274881516587
YAHOO,Yahoo_A2synthetic_24_data.out,70,0.3538732394366197,0.000544069640914037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_25_data.out,70,0.9760056457304164,0.1833688697485494,0.075,0.75,0.13636363636363635,0.0,0.06451612903225806,0.8,0.11940298507462686
YAHOO,Yahoo_A2synthetic_26_data.out,70,0.6748504878816493,0.013143012036419363,0.02857142857142857,0.1111111111111111,0.045454545454545456,0.1111111111111111,0.02857142857142857,0.15555555555555556,0.04827586206896552
YAHOO,Yahoo_A2synthetic_27_data.out,70,0.95,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_28_data.out,70,0.9961185603387439,0.45059523809523805,0.10526315789473684,1.0,0.19047619047619047,0.0,0.07142857142857142,1.0,0.13333333333333333
YAHOO,Yahoo_A2synthetic_29_data.out,70,0.8404548316021403,0.025071820409655405,0.029411764705882353,0.1111111111111111,0.046511627906976744,0.1111111111111111,0.029411764705882353,0.15555555555555556,0.04946996466431095
YAHOO,Yahoo_A2synthetic_2_data.out,70,0.5374567201762669,0.008094205766434829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_30_data.out,70,0.9880281690140844,0.027777777777777776,0.029411764705882353,1.0,0.05714285714285714,0.0,0.03333333333333333,1.0,0.06451612903225806
YAHOO,Yahoo_A2synthetic_31_data.out,70,0.8218948482709951,0.015525643337899641,0.037037037037037035,0.25,0.06451612903225806,0.25,0.037037037037037035,0.30000000000000004,0.06593406593406592
YAHOO,Yahoo_A2synthetic_32_data.out,70,0.9193814919735599,0.06768064051402368,0.09523809523809523,0.2222222222222222,0.13333333333333333,0.2222222222222222,0.09523809523809523,0.3111111111111111,0.14583333333333331
YAHOO,Yahoo_A2synthetic_33_data.out,70,0.3746478873239436,0.0005624296962879641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_34_data.out,70,0.9731827805222302,0.048711521849327186,0.08,0.5,0.13793103448275862,0.5,0.08,0.6000000000000001,0.14117647058823532
YAHOO,Yahoo_A2synthetic_35_data.out,70,0.9896521875983633,0.3049696830070469,0.2,1.0,0.3333333333333333,1.0,0.12,1.0000000000000002,0.2142857142857143
YAHOO,Yahoo_A2synthetic_36_data.out,70,0.13204225352112675,0.0003518648838845883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_37_data.out,70,0.9888849682427663,0.1025205058099795,0.0975609756097561,1.0,0.17777777777777778,0.0,0.08695652173913043,1.0,0.16
YAHOO,Yahoo_A2synthetic_38_data.out,70,0.6736307837582625,0.028385502888145387,0.029411764705882353,0.1111111111111111,0.046511627906976744,0.1111111111111111,0.029411764705882353,0.15555555555555556,0.04946996466431095
YAHOO,Yahoo_A2synthetic_39_data.out,70,0.9964788732394366,0.5454545454545454,0.023809523809523808,1.0,0.046511627906976744,0.0,0.030303030303030304,1.0,0.05882352941176471
YAHOO,Yahoo_A2synthetic_3_data.out,70,0.0823943661971831,0.0003518648838845883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_40_data.out,70,0.6940719830628087,0.009704310320355201,0.03225806451612903,0.25,0.05714285714285714,0.25,0.03225806451612903,0.30000000000000004,0.05825242718446602
YAHOO,Yahoo_A2synthetic_41_data.out,70,0.9208372678627635,0.03882472358683804,0.03125,0.1111111111111111,0.04878048780487805,0.0,0.038461538461538464,0.15555555555555556,0.06167400881057269
YAHOO,Yahoo_A2synthetic_42_data.out,70,0.9985915492957746,0.6,0.02702702702702703,1.0,0.05263157894736842,0.0,0.037037037037037035,1.0,0.07142857142857142
YAHOO,Yahoo_A2synthetic_43_data.out,70,0.980681016231475,0.06834671522171522,0.09523809523809523,0.5,0.16,0.0,0.09523809523809523,0.6000000000000001,0.1643835616438356
YAHOO,Yahoo_A2synthetic_44_data.out,70,0.9630547686496694,0.1532053001696525,0.12903225806451613,0.4444444444444444,0.2,0.0,0.06944444444444443,0.48888888888888893,0.12161415146489772
YAHOO,Yahoo_A2synthetic_45_data.out,70,0.8471830985915493,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_46_data.out,70,0.9822688779110796,0.06702652127911897,0.08695652173913043,0.5,0.14814814814814814,0.0,0.08695652173913043,0.6000000000000001,0.1518987341772152
YAHOO,Yahoo_A2synthetic_47_data.out,70,0.8768098835379288,0.05351741088721252,0.08695652173913043,0.2222222222222222,0.125,0.2222222222222222,0.08695652173913043,0.3111111111111111,0.13592233009708737
YAHOO,Yahoo_A2synthetic_48_data.out,70,0.9894366197183098,0.03125,0.03225806451612903,1.0,0.0625,0.0,0.037037037037037035,1.0,0.07142857142857142
YAHOO,Yahoo_A2synthetic_49_data.out,70,0.9973535638673253,0.4402462121212121,0.09090909090909091,1.0,0.16666666666666666,1.0,0.07407407407407407,1.0,0.13793103448275862
YAHOO,Yahoo_A2synthetic_4_data.out,70,0.30681016231474945,0.0039797271886275985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_50_data.out,70,0.9287850173119294,0.043628466392826915,0.08,0.2222222222222222,0.11764705882352941,0.2222222222222222,0.08,0.3111111111111111,0.1272727272727273
YAHOO,Yahoo_A2synthetic_51_data.out,70,0.997887323943662,0.5714285714285714,0.022727272727272728,1.0,0.044444444444444446,0.0,0.030303030303030304,1.0,0.05882352941176471
YAHOO,Yahoo_A2synthetic_52_data.out,70,0.9777699364855329,0.05452880178489934,0.041666666666666664,0.25,0.07142857142857142,0.25,0.043478260869565216,0.30000000000000004,0.0759493670886076
YAHOO,Yahoo_A2synthetic_53_data.out,70,0.9598677998111425,0.14748154330477353,0.12195121951219512,0.5555555555555556,0.2,0.0,0.07407407407407407,0.5777777777777778,0.1313131313131313
YAHOO,Yahoo_A2synthetic_54_data.out,70,0.7288732394366197,0.0012953367875647669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_55_data.out,70,0.904728299223712,0.022637259042822343,0.029411764705882353,0.25,0.05263157894736842,0.0,0.03571428571428571,0.30000000000000004,0.06382978723404256
YAHOO,Yahoo_A2synthetic_56_data.out,70,0.9894948064211521,0.3292617782070705,0.1956521739130435,1.0,0.32727272727272727,1.0,0.08870967741935484,1.0000000000000002,0.16296296296296298
YAHOO,Yahoo_A2synthetic_57_data.out,70,0.9964788732394366,0.08333333333333333,0.029411764705882353,1.0,0.05714285714285714,1.0,0.030303030303030304,1.0,0.05882352941176471
YAHOO,Yahoo_A2synthetic_58_data.out,70,0.9902964008468595,0.23515604765604764,0.10256410256410256,1.0,0.18604651162790697,0.0,0.07142857142857142,1.0,0.13333333333333333
YAHOO,Yahoo_A2synthetic_59_data.out,70,0.9524315391879131,0.06346461904294017,0.07692307692307693,0.3333333333333333,0.125,0.0,0.058823529411764705,0.4000000000000001,0.10256410256410256
YAHOO,Yahoo_A2synthetic_5_data.out,70,0.7123072080579163,0.02665393016932717,0.047619047619047616,0.1111111111111111,0.06666666666666667,0.1111111111111111,0.047619047619047616,0.15555555555555556,0.07291666666666666
YAHOO,Yahoo_A2synthetic_60_data.out,70,0.997887323943662,0.5714285714285714,0.02702702702702703,1.0,0.05263157894736842,0.0,0.1111111111111111,1.0,0.19999999999999998
YAHOO,Yahoo_A2synthetic_61_data.out,70,0.6543754410726889,0.003932027407072924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_62_data.out,70,0.9753698457664464,0.10564297279879781,0.11904761904761904,0.5555555555555556,0.19607843137254902,0.0,0.11764705882352941,0.5777777777777778,0.19548872180451127
YAHOO,Yahoo_A2synthetic_63_data.out,70,0.9989436619718309,0.625,0.03333333333333333,1.0,0.06451612903225806,0.0,0.125,1.0,0.2222222222222222
YAHOO,Yahoo_A2synthetic_64_data.out,70,0.7934015525758644,0.009633338069503266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_65_data.out,70,0.993271954674221,0.401023051023051,0.23684210526315788,1.0,0.3829787234042553,1.0,0.375,1.0000000000000002,0.5454545454545455
YAHOO,Yahoo_A2synthetic_66_data.out,70,0.2591549295774648,0.0004748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_67_data.out,70,0.997529992942837,0.5416666666666666,0.0975609756097561,1.0,0.17777777777777778,1.0,0.25,1.0,0.4
YAHOO,Yahoo_A2synthetic_68_data.out,70,0.6824047843877872,0.01556360981362697,0.023809523809523808,0.1111111111111111,0.0392156862745098,0.1111111111111111,0.023809523809523808,0.15555555555555556,0.04129793510324484
YAHOO,Yahoo_A2synthetic_69_data.out,70,0.9936619718309859,0.05,0.02702702702702703,1.0,0.05263157894736842,0.0,0.013888888888888888,1.0,0.0273972602739726
YAHOO,Yahoo_A2synthetic_6_data.out,70,0.9450704225352113,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_70_data.out,70,0.9957657021877205,0.4375,0.1,1.0,0.18181818181818182,0.0,0.1111111111111111,1.0,0.19999999999999998
YAHOO,Yahoo_A2synthetic_71_data.out,70,0.7562165564998427,0.014339514072121093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_72_data.out,70,0.998943661971831,0.625,0.023809523809523808,1.0,0.046511627906976744,0.0,0.058823529411764705,1.0,0.1111111111111111
YAHOO,Yahoo_A2synthetic_73_data.out,70,0.8036344389555399,0.014843229105302462,0.03333333333333333,0.25,0.058823529411764705,0.0,0.03333333333333333,0.30000000000000004,0.060000000000000005
YAHOO,Yahoo_A2synthetic_74_data.out,70,0.9857963487566888,0.2823506518439415,0.175,0.7777777777777778,0.2857142857142857,0.7777777777777778,0.15789473684210525,0.8222222222222223,0.2649164677804296
YAHOO,Yahoo_A2synthetic_75_data.out,70,0.7316901408450704,0.0013089005235602095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_76_data.out,70,0.9895906845448129,0.10746735148909062,0.09302325581395349,1.0,0.1702127659574468,0.0,0.09090909090909091,1.0,0.16666666666666669
YAHOO,Yahoo_A2synthetic_77_data.out,70,0.993271954674221,0.401023051023051,0.23684210526315788,1.0,0.3829787234042553,1.0,0.16666666666666666,1.0000000000000002,0.2857142857142857
YAHOO,Yahoo_A2synthetic_78_data.out,70,0.1109154929577465,0.0003518648838845883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_79_data.out,70,0.9971771347918137,0.5,0.13333333333333333,1.0,0.23529411764705882,0.0,0.3333333333333333,1.0,0.5
YAHOO,Yahoo_A2synthetic_7_data.out,70,0.9872971065631616,0.2104091680378445,0.11764705882352941,1.0,0.21052631578947367,0.0,0.08,1.0,0.14814814814814814
YAHOO,Yahoo_A2synthetic_80_data.out,70,0.6636370790053508,0.022064442515510724,0.0625,0.2222222222222222,0.0975609756097561,0.2222222222222222,0.0625,0.3111111111111111,0.10408921933085502
YAHOO,Yahoo_A2synthetic_81_data.out,70,0.998943661971831,0.625,0.025,1.0,0.04878048780487805,0.0,0.1,1.0,0.18181818181818182
YAHOO,Yahoo_A2synthetic_82_data.out,70,0.7904022582921666,0.010298087470684236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_83_data.out,70,0.9820192005036197,0.2632250479356776,0.25,0.8888888888888888,0.3902439024390244,0.8888888888888888,0.21111111111111114,0.8222222222222223,0.33596176821983276
YAHOO,Yahoo_A2synthetic_84_data.out,70,0.9982394366197184,0.5833333333333334,0.02631578947368421,1.0,0.05128205128205128,0.0,0.058823529411764705,1.0,0.1111111111111111
YAHOO,Yahoo_A2synthetic_85_data.out,70,0.9698306280875089,0.054119731162870666,0.1111111111111111,0.5,0.18181818181818182,0.0,0.1111111111111111,0.6000000000000001,0.1875
YAHOO,Yahoo_A2synthetic_86_data.out,70,0.9903210576015109,0.34126954534250886,0.20454545454545456,1.0,0.33962264150943394,1.0,0.11538461538461539,1.0000000000000002,0.20689655172413796
YAHOO,Yahoo_A2synthetic_87_data.out,70,0.8595070422535211,0.0024875621890547263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_88_data.out,70,0.9931192660550459,0.2729152426520848,0.08888888888888889,1.0,0.16326530612244897,0.0,0.07692307692307693,1.0,0.14285714285714288
YAHOO,Yahoo_A2synthetic_89_data.out,70,0.9167453572552722,0.11595078843522899,0.07692307692307693,0.3333333333333333,0.125,0.0,0.0625,0.4000000000000001,0.10810810810810811
YAHOO,Yahoo_A2synthetic_8_data.out,70,0.3772820270695625,0.00469141524235881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_90_data.out,70,0.9922535211267606,0.041666666666666664,0.02127659574468085,1.0,0.041666666666666664,0.0,0.03571428571428571,1.0,0.0689655172413793
YAHOO,Yahoo_A2synthetic_91_data.out,70,0.9971771347918137,0.5,0.13333333333333333,1.0,0.23529411764705882,0.0,0.11764705882352941,1.0,0.21052631578947367
YAHOO,Yahoo_A2synthetic_92_data.out,70,0.9283915643689015,0.043581203554603376,0.05,0.1111111111111111,0.06896551724137931,0.1111111111111111,0.05,0.15555555555555556,0.07567567567567568
YAHOO,Yahoo_A2synthetic_93_data.out,70,0.9989436619718309,0.625,0.03333333333333333,1.0,0.06451612903225806,0.0,0.125,1.0,0.2222222222222222
YAHOO,Yahoo_A2synthetic_94_data.out,70,0.974770642201835,0.04858714139885977,0.043478260869565216,0.25,0.07407407407407407,0.0,0.045454545454545456,0.30000000000000004,0.07894736842105264
YAHOO,Yahoo_A2synthetic_95_data.out,70,0.9940195152659742,0.4562357677629698,0.1956521739130435,1.0,0.32727272727272727,1.0,0.1875,1.0000000000000002,0.31578947368421056
YAHOO,Yahoo_A2synthetic_96_data.out,70,0.6042253521126761,0.0008880994671403197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAHOO,Yahoo_A2synthetic_97_data.out,70,0.9714184897671136,0.07723773370901615,0.08571428571428572,0.75,0.15384615384615385,0.0,0.07894736842105263,0.8,0.1437125748502994
YAHOO,Yahoo_A2synthetic_98_data.out,70,0.9900456405413912,0.33872977532397824,0.1956521739130435,1.0,0.32727272727272727,1.0,0.11538461538461539,1.0000000000000002,0.20689655172413796
YAHOO,Yahoo_A2synthetic_99_data.out,70,0.9922535211267606,0.041666666666666664,0.05,1.0,0.09523809523809523,0.0,0.05,1.0,0.09523809523809523
YAHOO,Yahoo_A2synthetic_9_data.out,70,0.9267605633802818,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,70,0.6501858022793648,0.033797797027514634,0.01060070671378092,0.00967741935483871,0.01011804384485666,0.00967741935483871,0.010638297872340425,0.20129032258064516,0.020208562730746813
KDD21,002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,70,0.4013474747474748,0.008568063245073448,0.0034965034965034965,0.006666666666666667,0.0045871559633027525,0.0,0.0035087719298245615,0.2026666666666667,0.006898116632629907
KDD21,003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,70,0.4494214365881033,0.015715122732142803,0.012567324955116697,0.023333333333333334,0.01633605600933489,0.0,0.012750455373406194,0.2026666666666667,0.02399152179305058
KDD21,004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,70,0.5483395833333333,0.06958635048259505,0.1366120218579235,0.125,0.13054830287206268,0.125,0.030303030303030304,0.23333333333333334,0.053639846743295014
KDD21,005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.txt,70,0.9831357692777709,0.0035714285714285713,0.0058823529411764705,1.0,0.011695906432748537,0.0,0.00423728813559322,1.0,0.008438818565400843
KDD21,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.txt,70,0.5897084354575163,0.003596279509887053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.txt,70,0.5832771650326798,0.005201716726451768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt,70,0.7038906301212718,0.016241688460144278,0.011428571428571429,0.041666666666666664,0.017937219730941704,0.041666666666666664,0.008403361344537815,0.23333333333333334,0.016222479721900347
KDD21,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.txt,70,0.5677633870042609,0.00656752566709478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.txt,70,0.5022648824156014,0.005474979927536586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.txt,70,0.5732230817610062,0.023652466451199044,0.01088139281828074,0.03333333333333333,0.016406890894175553,0.0,0.00881057268722467,0.20333333333333334,0.016889319581920123
KDD21,012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt,70,0.5098264705882353,0.013683301407373775,0.00432152117545376,0.05,0.007955449482895784,0.0,0.0043821209465381246,0.20800000000000002,0.00858340761282229
KDD21,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,70,0.518623875432526,0.0037305597406240396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,70,0.36272043010752686,0.0025156755286558884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt,70,0.573334455667789,0.014744717867503239,0.007233273056057866,0.013333333333333334,0.009378663540445486,0.013333333333333334,0.007285974499089253,0.2026666666666667,0.014066259485471036
KDD21,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,70,0.6226656810035842,0.015855063724560643,0.011467889908256881,0.025,0.015723270440251572,0.025,0.012048192771084338,0.20400000000000001,0.022752621012714698
KDD21,017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,70,0.6623216845878137,0.016477940093952544,0.009501187648456057,0.04,0.015355086372360844,0.0,0.00997506234413965,0.20800000000000002,0.019037159070108
KDD21,018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt,70,0.3842844086021506,0.007663303248146811,0.001893939393939394,0.01,0.0031847133757961785,0.0,0.0019267822736030828,0.20800000000000002,0.0038181951685145755
KDD21,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt,70,0.5711063672861096,0.003923126062119503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,70,0.36341381907576226,0.014697965831549708,0.007434944237918215,0.009389671361502348,0.008298755186721992,0.009389671361502348,0.007434944237918215,0.20375586854460095,0.014346396046477033
KDD21,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,70,0.4755146614619638,0.003259441328703843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt,70,0.5021075890322636,0.013727379764182857,0.007352941176470588,0.01694915254237288,0.010256410256410256,0.01694915254237288,0.007352941176470588,0.20677966101694917,0.014200907926900243
KDD21,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,70,0.4259564462521339,0.006799964879762718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,70,0.6759536875920226,0.009908950572610974,0.0053475935828877,0.03333333333333333,0.009216589861751152,0.03333333333333333,0.005434782608695652,0.22666666666666668,0.010615048392132377
KDD21,025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt,70,0.6476575585486477,0.006104538683951729,0.005235602094240838,0.037037037037037035,0.009174311926605505,0.037037037037037035,0.005235602094240838,0.22962962962962963,0.01023778071334214
KDD21,026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt,70,0.5170739430208902,0.02516938706926717,0.04477611940298507,0.03529411764705882,0.039473684210526314,0.03529411764705882,0.045112781954887216,0.20470588235294118,0.07393244104525175
KDD21,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,70,0.5301887212355899,0.001814269293305705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,70,0.488963994445115,0.018965612062476808,0.022058823529411766,0.02702702702702703,0.024291497975708502,0.02702702702702703,0.022388059701492536,0.20720720720720723,0.0404099560761347
KDD21,029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,70,0.5383993554166733,0.02007310317896768,0.014285714285714285,0.0196078431372549,0.01652892561983471,0.0196078431372549,0.014388489208633094,0.20784313725490197,0.0269137996699251
KDD21,030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,70,0.6213017356475301,0.001973798930849267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDD21,031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,70,0.44793639305177113,0.020935628904516453,0.013888888888888888,0.0125,0.013157894736842105,0.0125,0.013986013986013986,0.20500000000000002,0.026185534089094683
KDD21,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,70,0.46045177342008076,0.042876048152671806,0.02564102564102564,0.0111731843575419,0.01556420233463035,0.0111731843575419,0.01948051948051948,0.20297951582867785,0.035549274338207315
KDD21,033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt,70,0.48954451345755695,0.022357170259869448,0.02127659574468085,0.01764705882352941,0.01929260450160772,0.01764705882352941,0.02127659574468085,0.20470588235294118,0.03854674346477625
KDD21,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,70,0.4428594780379319,0.01831714920981424,0.02717391304347826,0.03225806451612903,0.029498525073746312,0.03225806451612903,0.02717391304347826,0.20516129032258065,0.04799130723491594
KDD21,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,70,0.45542230132253075,0.013060820693144284,0.018518518518518517,0.027522935779816515,0.02214022140221402,0.027522935779816515,0.018633540372670808,0.20733944954128442,0.03419406899334275
KDD21,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,70,0.5308617623175828,0.011441479728242002,0.00641025641025641,0.012195121951219513,0.008403361344537815,0.012195121951219513,0.0064516129032258064,0.20975609756097563,0.012518195050946144
